,label,filename
13251,da_e,da_e_5b8fa57a-e9c5-40e3-980e-0ecd161a5353.flac
13252,da_ai,da_ai_1a0f142c-12f8-4f03-be1b-153933475d43.flac
13253,da_o,da_o_7177f985-29b5-485a-9a96-782ce6609f1e.flac
13254,da_au,da_au_f07bcaac-0cb2-4c83-b918-2f52f4dc6d79.flac
13255,da_am,da_am_506dac46-2ac4-42a5-989f-c8bc5fa60dfa.flac
13256,da_ah,da_ah_108f81ed-3f29-4f48-9d90-4feaac51f92d.flac
13257,dhoa_ah,dhoa_ah_c4fcae0b-79e6-4163-a6ff-f73c54dc2f62.flac
13258,sa,sa_02c241a6-5de1-4170-9031-447b4cae2185.flac
13259,sa_i,sa_i_9cf020f9-64d8-46a8-833b-52189be75feb.flac
13260,sa_ii,sa_ii_a31ffb65-c5c7-42b4-837e-8640e67ad40d.flac
13261,sa_u,sa_u_2f94bc4e-4b76-4819-963b-299e0025ec21.flac
13262,wa_i,wa_i_cb97fad9-559f-4956-9624-8c9842ed1df4.flac
13263,sa_o,sa_o_35a3c918-a5c0-4864-ab3f-6e78506522be.flac
13264,wa_e,wa_e_2e692c9d-55ca-4a6b-9b76-144197b700d6.flac
13265,wa_i,wa_i_2b51f140-ff33-4fe0-9814-67b835a4109d.flac
13266,sa_am,sa_am_03ec3664-4c7e-43ea-b2df-a0cf4e46000c.flac
13267,pa,pa_01061c8a-de9d-4315-8c53-7952a9a35b1a.flac
13268,pa_aa,pa_aa_9d52e9a2-2a12-4c2e-a886-e1c400879d8b.flac
13269,pa_i,pa_i_48fcd527-3d03-4960-8307-d1ea3e909bbe.flac
13270,pa_ii,pa_ii_6fae0242-4a90-4065-b787-a04a4d4b42b6.flac
13271,pa_u,pa_u_fbe639bd-0e15-4aab-b046-9b6fff48f699.flac
13272,pa_uu,pa_uu_b8535973-39f7-4bcc-80ba-6d2d044568ac.flac
13273,pa_e,pa_e_64ba94cf-e197-4cc4-85a6-d86ffe265c86.flac
13274,pa_e,pa_e_df6a669f-1841-4e19-88b8-6e25039709a0.flac
13275,pa_ai,pa_ai_2b645ace-f062-4425-b429-2cb803716ae2.flac
13276,pa_ai,pa_ai_23ac3c1d-1ac4-4b42-851d-16733f8bbe37.flac
13277,pa_o,pa_o_8ba153b5-cdeb-4eb3-ad95-f1a4a7cab23d.flac
13278,pa_am,pa_am_e9cfe9a7-4686-4351-879c-90692943aab9.flac
13279,pa_ah,pa_ah_52bc032f-1fe1-4b9a-9203-2b9223259905.flac
13280,nga,nga_2d258731-d300-4c2d-841b-a1ae30c65c0b.flac
13281,pa_ai,pa_ai_5fc80aae-bce8-4909-a055-0f0e2540def7.flac
13282,pa_au,pa_au_77b07258-4909-494c-a000-fcbf90b2dd6a.flac
13283,pa_am,pa_am_3b03114e-a018-4ed5-8349-0793c097efba.flac
13284,pa_ai,pa_ai_4898835f-5f60-421f-9b99-5d0e07a50f74.flac
13285,nga_o,nga_o_d517fb6b-97a0-458f-a794-e48390634a35.flac
13286,nga_am,nga_am_4fcece37-e295-498c-9d3f-69a8b0afe2c0.flac
13287,nga_ah,nga_ah_ab2e88f5-cfa2-4c60-ac6f-dde845def125.flac
13288,yan,yan_d0231c6d-a0c0-4843-af56-4f3391774018.flac
13289,yan,yan_075b55f9-7ad8-4749-9ab7-baff753ed2eb.flac
13290,yan_u,yan_u_d77a3650-fb58-4c9b-aa8f-01c5d4bcd463.flac
13291,yan,yan_06d5a9e6-965a-4507-82e1-ab79777d0a84.flac
13292,yan_ah,yan_ah_d858539a-3718-4694-9c37-e5ab2711efab.flac
13293,ha,ha_b7e3d09a-abd0-430c-9036-d3af80155ef1.flac
13294,ha_aa,ha_aa_299dab8f-d155-4641-b867-2c998eb30b64.flac
13295,ha_i,ha_i_5d08589e-c5ba-4839-81f9-9990a97824b5.flac
13296,ha_ii,ha_ii_2e935f9b-95e4-448e-befa-7fbb9a68959c.flac
13297,ha_u,ha_u_e51822e4-f673-4b19-a43c-f0509aa6647c.flac
13298,ha_e,ha_e_ba2c6035-6e1c-4720-9b9a-b11588ee579e.flac
13299,ha_uu,ha_uu_0df78b6f-9c2c-4196-83a2-cec62c167e96.flac
13300,ha_ai,ha_ai_8d2609b3-404b-4e16-876e-f76eb20400d7.flac
13301,ha_o,ha_o_7bd06f4d-7137-4001-a2af-e12e3b86c66a.flac
13302,ha_au,ha_au_492efb96-478c-4d61-858c-9d13a5e809bd.flac
13303,ha_am,ha_am_5273c91f-57f5-40f0-a9a5-3e5acaea2dc9.flac
13304,ha_ah,ha_ah_85bdd2a2-f2b0-4d48-adc8-231cbef2b8c2.flac
13305,gya,gya_084b2a2a-a871-42ff-8e1e-c5fddf5cc1a7.flac
13306,gya,gya_70383a91-edc3-4a7f-b894-c535f1cc6d98.flac
13307,gya,gya_915b2b7f-2442-43cd-94d2-d374b94d831a.flac
13308,gya,gya_7960884f-f30e-4933-9791-0c79ddcbc255.flac
13309,gya_aa,gya_aa_b3622489-5114-4414-8a49-e4be13ebe5a1.flac
13310,gya_i,gya_i_d2551181-05d1-439f-8f2b-8298f76da850.flac
13311,gya_ii,gya_ii_6b928b61-883d-490f-a709-5c9ba5d47cb4.flac
13312,gya_u,gya_u_3e46a15b-0dc0-4a87-bc48-a1321487a03a.flac
13313,gya_uu,gya_uu_7c6a0b97-8070-4811-86ac-a2222cb19276.flac
13314,gya_e,gya_e_8ae0bd0c-6bf8-4d59-843e-6738431a71a1.flac
13315,gya_ai,gya_ai_0059ebd7-12a1-4926-9a55-3b6698254dcd.flac
13316,gya_o,gya_o_8d058ae2-0afc-4c1b-a992-0cbc6ff01ed1.flac
13317,gya_au,gya_au_a0e8cf46-153e-4422-ba1e-da1a0abf68db.flac
13318,gya_am,gya_am_d9970f70-cf75-4db1-9e56-a13a1881fd5c.flac
13319,a,a_d8771805-3298-4466-8f00-1f78d24ef337.flac
13320,gha,gha_71d675db-2fd7-47eb-ae12-eeeb5901e67d.flac
13321,gha,gha_87effb40-9f5e-459a-a51e-1859880ae022.flac
13322,gha_aa,gha_aa_57d19146-30ab-4fb2-b38f-e345f1637486.flac
13323,gha_i,gha_i_077bde33-d9b7-4e9f-8ff2-b27ba1ae196d.flac
13324,gha_ii,gha_ii_adb9683b-b4e1-4a2a-ad6f-57b500093152.flac
13325,gha_u,gha_u_b46b64b9-eb27-4d64-a986-c26cdded65dc.flac
13326,gha_u,gha_u_af0f06b5-a9fc-4c5a-b6a0-36eb20667a63.flac
13327,gha_uu,gha_uu_e1374f5b-e885-4f76-a840-5332de037322.flac
13328,gha_e,gha_e_d08ab8ec-bfec-40dd-bb45-7859a226527e.flac
13329,gha_ai,gha_ai_f08e1d65-df84-4851-8662-c29d5f0b74be.flac
13330,gha_o,gha_o_07dcf129-2fa9-459b-a660-c07731c34d3e.flac
13331,gha_am,gha_am_e237250a-8787-4b45-bde8-fae015e64c92.flac
13332,gha_ah,gha_ah_3bb0cd5d-fda8-4150-bd9b-4e0657acca15.flac
13333,ka,ka_03a64762-9c09-4602-ae23-55baa775e9cd.flac
13334,ka_aa,ka_aa_7aa89d37-c312-4ca0-910a-8b8c5cf197a2.flac
13335,ka_i,ka_i_dc19c5eb-6e00-461a-b8f8-b17d37f40b07.flac
13336,ka_ii,ka_ii_9e6a6334-0458-4cbd-b273-8f49a6cf090b.flac
13337,ka_u,ka_u_4fe6855e-00cc-46c5-9edc-bf9fd04da702.flac
13338,ka_e,ka_e_0e5ff57b-ebd6-4d2e-a14c-fad8894f6fd7.flac
13339,ka_uu,ka_uu_b0717208-ca80-48c3-b5fd-3b5a0652a59e.flac
13340,ka_ai,ka_ai_4be8b2ef-f00f-4245-b9f8-f53b9aadcc5f.flac
13341,ka_o,ka_o_8b0d4bd6-58d7-4d54-9159-e2a94c5a7b1a.flac
13342,ka_au,ka_au_1a339f5d-5b80-4eab-8153-a62fb0776f2f.flac
13343,ka_am,ka_am_56d9f9bf-88eb-4373-bb4f-cf30c0c7f6aa.flac
13344,ka_ah,ka_ah_8e913288-fe18-4715-a371-fef92b2f5a3e.flac
13345,ka_am,ka_am_eb94c15b-b9d4-4c4d-ad4f-e7e6b9f39eb0.flac
13346,ka_ah,ka_ah_8582d309-50e7-45a9-b507-ecec2d7df46a.flac
13347,shaa,shaa_478b9adf-c8a8-44bf-acf4-1f49df3b2606.flac
13348,shaa_aa,shaa_aa_84109e46-26d7-45df-ae82-b80e7cfdaae5.flac
13349,shaa_i,shaa_i_3362c4b8-9615-4c7c-9dda-5348d1c97046.flac
13350,shaa_ii,shaa_ii_980a0e82-4a64-4876-bfdf-1fdae3be240d.flac
13351,shaa_u,shaa_u_27fa43c1-ec4e-49ea-8570-794c4c61b311.flac
13352,shaa_uu,shaa_uu_60b5b395-6387-40b5-925a-1cadaca72fe0.flac
13353,shaa_e,shaa_e_8a367e31-044e-4ef4-bbae-0df504f76202.flac
13354,shaa_ai,shaa_ai_c639376b-b5ec-451f-95ae-06442db39960.flac
13355,shaa_o,shaa_o_3ea21b2d-19a2-44df-b5ac-f6dac19fd1d4.flac
13356,shaa_ai,shaa_ai_9d4f2482-d5ae-47aa-ac3c-946c0981b268.flac
13357,ja_aa,ja_aa_7cdaeafe-05bf-42e1-aa25-37877be33a93.flac
13358,thoa_i,thoa_i_0a14b4b0-0dea-4d0c-977f-ddf0f1e3037e.flac
13359,thoa_u,thoa_u_9ded2a31-ba6b-48ac-9e80-d59d16b8d2de.flac
13360,shaa_am,shaa_am_f84dd767-4a10-41ea-a507-93338a18f18a.flac
13361,ja_aa,ja_aa_fb45519a-3044-46a3-b8cb-fad41d7c10a8.flac
13362,thoa_u,thoa_u_e46c7186-a7ab-434b-b335-7db48387a934.flac
13363,la_uu,la_uu_f3ebe927-76e5-4205-a055-f9627695b3b6.flac
13364,la_i,la_i_18496387-f151-4d96-bc34-bda70db505fd.flac
13365,la_u,la_u_ca9296fa-f121-46fd-b8d5-88b457b4b398.flac
13366,shaa_ah,shaa_ah_024adf16-071f-438f-94bc-123fe5d03c26.flac
13367,ja_i,ja_i_dba2f961-59ef-43aa-9493-ca0e832006fe.flac
13368,ja_ai,ja_ai_0e905ac8-68c4-4b6b-ab39-409efa1af1d7.flac
13369,ja_u,ja_u_ecb21309-6199-411b-9139-658c72ffd180.flac
13370,thoa_au,thoa_au_70574832-dc88-4065-88c6-d28349b2668f.flac
13371,thoa_ai,thoa_ai_043accfa-0957-4abf-ae32-3bf3441081c3.flac
13372,ja_au,ja_au_12d06030-98d3-403d-a9ca-b3d8c8e474f3.flac
13373,a,a_6ba11214-74b5-4133-838a-6c2fe2b3247f.flac
13374,aa,aa_a78b5cdf-59fe-4b10-9555-8fd47deea939.flac
13375,i,i_43ae0576-8768-4a18-a7d3-e1d5d65ee5b4.flac
13376,ii,ii_bd43eac4-7871-4e2e-9631-cefb6cdc1c7c.flac
13377,u,u_e123047a-9922-4360-9431-b998aa8e42ba.flac
13378,uu,uu_bb8e880f-a27a-4891-99fb-548c6dd47472.flac
13379,e,e_78543447-dba5-4321-b70e-a086654e2791.flac
13380,ai,ai_ed7d6ae0-593c-43d8-ad7d-b4d939e90f62.flac
13381,o,o_dc20c17c-299b-45e6-b08f-044e0f21900b.flac
13382,au,au_fcefe5d4-c489-41fd-9bfd-21c9e6aaac10.flac
13383,am,am_a75a6863-5d2d-4916-a3aa-50b54ab0233b.flac
13384,ah,ah_c3d04faa-3c33-4c7d-b6c4-322737447e88.flac
13385,ka,ka_651d1aae-69ed-4947-8f55-0e7b164d8636.flac
13386,kha,kha_2de86cbb-51fa-4bfd-baff-ef177be23bca.flac
13387,ga,ga_fd319dd0-a442-4ca5-b8d0-4dfd5babec84.flac
13388,gha,gha_62d666a7-2ba2-46cb-8315-93badc97654e.flac
13389,nga,nga_81378269-6001-4c05-ac95-d2764adda020.flac
13390,cha,cha_300a6088-fa67-4544-a38e-2d3afcdc1b09.flac
13391,chha,chha_09876ea9-a96d-469d-b0c9-1bfe334cf3f5.flac
13392,ja,ja_f6d17254-3db4-4f29-870e-12c90abf56cd.flac
13393,jha,jha_9ca6dfdc-a947-4a0c-86fe-ad2e8996c2ae.flac
13394,yan,yan_c89cfd69-9b4d-4378-a3a0-faecad0455fa.flac
13395,toa,toa_c476ebff-4d5f-4442-b98f-0e1e19243c6c.flac
13396,thoa,thoa_640db416-626f-4e47-91c5-81cb7dd921c6.flac
13397,doa,doa_bfa4a8bb-1e4c-4360-a07f-88e12e9940cd.flac
13398,dhoa,dhoa_77d6b56b-86df-492d-8d0e-a79b55a39185.flac
13399,thoa,thoa_57eea0bd-b630-428f-93b9-5dce75c0eb94.flac
13400,ndoa,ndoa_2d49bbd9-d218-41a6-b4bf-b4cef5ebb329.flac
13401,tha,tha_a0229b7a-caba-45d7-a795-583a66616389.flac
13402,da,da_57d1ad1d-fe11-42da-bd36-992197f88135.flac
13403,na,na_8dab0d9f-c2e6-468d-8107-3a4fcf0a1665.flac
13404,pa,pa_6425f72f-2e7d-449b-b43e-06d6e4dfa801.flac
13405,fa,fa_4e0f2cb5-9cc6-4eca-9a21-81c0de2f9200.flac
13406,ba,ba_fd1e9630-ee79-45b0-90bd-8c39cd7f1ffb.flac
13407,fa,fa_73436624-eb62-4ee8-99c1-5cb93ece9b7d.flac
13408,bha,bha_67d74fcb-9f50-4b08-bf33-43279245170c.flac
13409,ma,ma_46e8a308-b024-44af-bfc4-758fe7252f9a.flac
13410,ya,ya_dcc57f74-48b0-4c35-ac76-fddc0bced2c4.flac
13411,ra,ra_6061956b-8902-4228-83bd-08542fda20a8.flac
13412,la,la_032caaa6-3e61-4738-9ec6-f6aef58b6ce4.flac
13413,wa,wa_eaf275c6-6d0d-41f2-ae7a-ab9466ed44ae.flac
13414,sha,sha_402d4503-d4db-41e5-bfd8-5b5e3e24df15.flac
13415,shaa,shaa_19aa129c-539d-468a-ac75-bc457f1183b1.flac
13416,ha,ha_f4a3a416-a4d1-4196-899e-e729b5cadeef.flac
13417,ha,ha_a73b6331-fb2c-4768-a251-18189e033591.flac
13418,chya,chya_cea9ca6b-50b0-44c2-be8d-a97957d5f356.flac
13419,gya,gya_b95985a9-3f04-4bd5-b3bd-ea643bb93c6f.flac
13420,na,na_dc5ff13b-667c-4439-ad6b-ce08ed3dcd2c.flac
13421,na_ii,na_ii_e064da34-7fa2-4c3f-8c29-e31298954bc2.flac
13422,na_u,na_u_85834458-9f26-452e-936b-1d0306a6b541.flac
13423,na_uu,na_uu_93c2c110-4862-4af0-af56-e95d8b4bdd37.flac
13424,na_e,na_e_f6c5f14d-71c8-47db-bb56-c578883ac495.flac
13425,na_ai,na_ai_f7b02655-36cb-4c82-97da-acb7c02b78c8.flac
13426,na_o,na_o_f33195b9-2231-4abc-b7e7-1c4a5cd64095.flac
13427,na_am,na_am_0511c1e8-8f75-4ffd-aff7-1875c9fe47be.flac
13428,na_ah,na_ah_07ced900-1759-4681-9c44-da412faefdbe.flac
13429,na_ah,na_ah_bf73937b-a8b0-49da-be89-f5cf7f8ad401.flac
13430,na_ah,na_ah_2e68ee2b-3429-4dde-986a-bc40f5974d0a.flac
13431,tha,tha_ce882a04-9218-4764-88ff-ab5f8d32e854.flac
13432,tha_aa,tha_aa_23fef833-4acb-4e53-b07d-8832561d5d91.flac
13433,tha_ii,tha_ii_6e102b4c-3573-4e55-810f-04436e88e4c4.flac
13434,tha_i,tha_i_617df50e-53b1-4ee5-958b-a107ebc18d8a.flac
13435,tha_u,tha_u_b976b0d6-c864-4881-af94-3c1d0a7c174e.flac
13436,tha_uu,tha_uu_741a0723-a05e-4e80-b7d9-163abb0215fe.flac
13437,tha_e,tha_e_88bb9411-9cc2-4ed8-837a-8fefedcd0fc2.flac
13438,tha_ai,tha_ai_b459bb1f-3b2a-4dda-b9d7-e24ebeb24607.flac
13439,tha_o,tha_o_272e2d54-55e0-46b9-b36f-642201e9dfca.flac
13440,tha_au,tha_au_a0fb972e-880d-466c-a543-ff94ced364d5.flac
13441,tha_am,tha_am_12393f23-f6cb-4b83-bbe8-21d1ca6dfb1e.flac
13442,tha_ah,tha_ah_4406618d-33b9-4fbc-a8bc-2a038941b3c5.flac
13443,cha,cha_db57a9c2-df4e-44e5-b87c-3b114f07c7f7.flac
13444,cha_i,cha_i_326e15f5-7ab3-4e1c-bbb5-b10c43276cf9.flac
13445,cha_aa,cha_aa_f6e02620-b44a-4cf6-9b6a-52eee36e8d69.flac
13446,cha_ii,cha_ii_0b5d1c19-8ea5-4f89-b17d-15afd1046089.flac
13447,cha_u,cha_u_a73d6e50-aae2-4968-a045-31571320b992.flac
13448,cha_uu,cha_uu_8028ef9f-97ad-46db-9455-f5e586e10a39.flac
13449,cha_e,cha_e_85118d93-31eb-4f38-bf2a-913372241a0e.flac
13450,cha_ai,cha_ai_b88b9131-9bf2-45d8-aa64-312a8a9db4b9.flac
13451,cha_o,cha_o_fc1a4657-842d-4712-bb62-13e49f7c15c0.flac
13452,cha_au,cha_au_218ebb20-d6e8-4e6d-8aee-c48e26ce26f1.flac
13453,cha_am,cha_am_c60f07a0-bbb3-40d4-9092-9fd74a3acc30.flac
13454,cha_ah,cha_ah_25c313ab-a717-4c6d-8617-626bc02a5b51.flac
13455,la,la_3db94ee8-754e-4378-bf94-b576e14bd1be.flac
13456,la_aa,la_aa_eb2d745f-e628-4587-90aa-68f944295c68.flac
13457,la_i,la_i_6bc197a9-8c83-4840-9397-97de9dadab50.flac
13458,la_ii,la_ii_aa2e73d6-34fa-4a4a-bb17-3e9dfc1d8e3b.flac
13459,la_u,la_u_a861db42-6b32-410c-8e87-f1ed017f07ae.flac
13460,la_uu,la_uu_99750143-669c-4877-ad69-a40bad78931f.flac
13461,la_e,la_e_12164218-7bba-4a42-8a41-8b95e0d3d9a1.flac
13462,la_ai,la_ai_7e961d4f-83a4-4047-8228-943b63fd50a2.flac
13463,la_ai,la_ai_33bf93f6-370c-4e08-b5ce-97633d6db918.flac
13464,la_o,la_o_a040fc2b-b79d-47a2-bf2a-7875b97ed35a.flac
13465,la_au,la_au_5c96f7ed-7d62-48bc-83ba-15075ada040e.flac
13466,la_am,la_am_81c36141-5824-4139-ab7f-42feb70bb6b1.flac
13467,la_ah,la_ah_7c1285d7-fb15-40dc-8b70-73baa3770c10.flac
13468,ra,ra_fe62b90b-63c6-4357-a4bf-1205c95631e5.flac
13469,ra_aa,ra_aa_cd8f9f92-1775-4475-ac9d-579cc79c6afb.flac
13470,ra_i,ra_i_d049e342-9c8e-4288-9baa-3038df83d904.flac
13471,ra_ii,ra_ii_1b474da3-3c51-416a-9ecb-77a8bfd79182.flac
13472,ra_u,ra_u_3035c27c-d26c-470a-824d-0a1b341a4a4a.flac
13473,ra_uu,ra_uu_0e308dad-e3af-4ada-91a5-62b73a8c4c30.flac
13474,ra_e,ra_e_2393c72a-9fad-4fa1-96fd-01cff6e594e4.flac
13475,ra_ai,ra_ai_ccdc446d-85b0-4ee6-842c-995440657d3c.flac
13476,ra_o,ra_o_ae557db8-9bce-4ef9-ad22-fd81cf2b1249.flac
13477,ra_au,ra_au_6f2af00e-c203-4e81-9502-f62dc1ee3b7e.flac
13478,ra_am,ra_am_f453b842-41ef-4982-8ee6-ef79eff69bad.flac
13479,ra_ah,ra_ah_5c091c43-e64c-4591-b6a7-b5c954ef5b8b.flac
13480,da,da_7f9b9d77-2f56-4808-ae43-61921d0a8921.flac
13481,da_aa,da_aa_e7248f27-67a3-4f12-b527-e9265a2dfc00.flac
13482,da_i,da_i_1fc7baae-0ecf-4d4d-b489-1eba7917257e.flac
13483,da_ii,da_ii_d04257dd-7e44-4d15-a123-8c717700b57e.flac
13484,da_u,da_u_173d0689-0dbd-421e-9ec6-7c090d4f940e.flac
13485,da_uu,da_uu_7b4834fc-d2db-46b2-b4f0-bbd9fe214bfd.flac
13486,da_e,da_e_6841fee8-6cee-4531-8ba9-846a09a82891.flac
13487,da_ai,da_ai_99bdab2e-4ddf-4601-94b9-59566c6b3674.flac
13488,da_o,da_o_fb59cb2e-ac31-4b91-b8f8-1d9c2a7329eb.flac
13489,da_au,da_au_e430d43e-8d96-46fe-9dd5-2567fed88f1c.flac
13490,da_am,da_am_ae30453b-54cb-43b0-aaf9-69ea644b7f9c.flac
13491,da_ah,da_ah_f53d45e1-4c99-4420-a956-e78ecfc4828d.flac
13492,ndoa,ndoa_6c9f16d1-34ec-49e5-adc7-273da1b23077.flac
13493,ndoa_i,ndoa_i_330e6985-d501-416f-aa74-9c0d69768c74.flac
13494,ndoa_aa,ndoa_aa_a3734262-56c5-426a-9a46-98c3e78b33ca.flac
13495,ndoa_u,ndoa_u_c2801e42-450c-4fc3-8816-2fabc943e158.flac
13496,ndoa_e,ndoa_e_0c902927-4d0d-4b88-a0fe-240e5e303164.flac
13497,ndoa_uu,ndoa_uu_6be7618c-9b2a-49b7-8d6a-17713df1c824.flac
13498,ndoa_o,ndoa_o_86dd85ba-d6f4-4143-b2f1-6d7c153f9ba5.flac
13499,ndoa_au,ndoa_au_20f20877-dc5e-4f82-b8c2-27fbef717fac.flac
13500,ndoa_am,ndoa_am_317e52fd-d084-4ca8-957f-4f67955eefb0.flac
13501,ndoa_ah,ndoa_ah_f481ae4e-9ad0-422e-8b9d-c4c2c37af438.flac
13502,tra,tra_f5be79b5-f790-4384-8bd5-2a25af666324.flac
13503,tra_aa,tra_aa_67ca5b92-93d4-49b5-a1a8-e73e8e3c110e.flac
13504,tra_i,tra_i_fb9e06b4-cae1-4aab-aeea-462666cbead5.flac
13505,tra_ii,tra_ii_cd0a3c04-cad1-4bd0-859e-b4110f2593f8.flac
13506,tra_u,tra_u_a1ce40fa-0a61-490e-bc3d-e62c74a20371.flac
13507,tra_uu,tra_uu_168f54c3-9373-4ad3-9ebb-0ef12dec6ff6.flac
13508,tra_e,tra_e_26ca2003-eb8c-40d7-834e-8443a013e4fc.flac
13509,tra_ai,tra_ai_9bf429ae-7595-49b4-9efa-5c6025be27b1.flac
13510,tra_o,tra_o_77f78dd5-d219-47a9-b5db-f730253292ca.flac
13511,tra_au,tra_au_15148a75-5419-4df2-b1f6-7d2c6d726b50.flac
13512,tra_e,tra_e_369d036c-12b3-4f5d-9ae6-acc57106d74b.flac
13513,tra_au,tra_au_18ac2f7f-be99-4eca-a244-68b635b9565f.flac
13514,tra_am,tra_am_2d27e8a3-b262-49bb-a7f0-f3ba59d7ff96.flac
13515,tra_ah,tra_ah_20e402e9-bda8-4915-aa07-73b5f7857935.flac
13516,thoa,thoa_da1e487c-2c99-49c6-a080-184a31cd00b7.flac
13517,thoa_aa,thoa_aa_69b127ab-dedb-4b96-9ef8-fdf52c6797c5.flac
13518,thoa_i,thoa_i_ee6d2011-06fe-4617-b454-3999a129b326.flac
13519,thoa_ii,thoa_ii_9e645a37-fbd5-4651-847e-b412fff575ab.flac
13520,thoa_u,thoa_u_f4d483a8-263d-4810-81e4-db5015b344ae.flac
13521,thoa_uu,thoa_uu_ac870c62-fe8f-4496-905e-1e505adc9cd0.flac
13522,thoa_ai,thoa_ai_67b12862-d5a2-4c28-a3ac-113b0273a469.flac
13523,thoa_o,thoa_o_335de8a9-a053-465e-85ad-d754a720ca42.flac
13524,thoa_au,thoa_au_81eb4fd6-3612-446b-9be9-8f06e9171333.flac
13525,thoa_ai,thoa_ai_9970feb3-be4c-460d-8964-d11ef20f5a9c.flac
13526,thoa_am,thoa_am_70d3c91f-4741-401a-806c-26f60c7f6a94.flac
13527,thoa_ah,thoa_ah_be210085-ef43-47b2-9320-d6ea4440b524.flac
13528,nga,nga_cfbee285-d4d9-4b98-8dba-1ae29528a126.flac
13529,nga_aa,nga_aa_67392740-93d5-45bf-ae1e-2fa62304f868.flac
13530,nga_i,nga_i_caaf11db-7c6e-47cd-b1d7-9ecb33cf656f.flac
13531,nga_ii,nga_ii_7252dc92-4be1-4cf8-9e06-b3e8d5f250ef.flac
13532,nga_u,nga_u_989905c0-4129-4539-bbf6-a5d9d009b5c3.flac
13533,nga_uu,nga_uu_61c11816-57c2-4fb4-950b-4ced6479400b.flac
13534,nga_e,nga_e_6f8fa8b4-469b-4eb5-b87b-2c12d0e3f6f5.flac
13535,nga_ai,nga_ai_0985e3ba-4892-4a11-add2-6a3c3d00afb5.flac
13536,nga_o,nga_o_2ecff2f1-9424-44ba-bd3b-b7c76409147d.flac
13537,nga_au,nga_au_06e5dbbe-59d4-4291-b384-d334e2709ea9.flac
13538,nga_am,nga_am_0999b354-8484-4ed8-93fb-bcdcc601f58f.flac
13539,nga_ah,nga_ah_dec86765-95e7-49ad-bf95-80f3b2de0563.flac
13540,chha,chha_b9c99b5e-aeb2-4bae-a55f-6d98d94dc134.flac
13541,chha_aa,chha_aa_71f3f2bc-898d-47f8-9d29-1cf95cb4eb4e.flac
13542,chha_i,chha_i_3bb820c8-1cff-4f91-b39f-f5bbe3250934.flac
13543,chha_ii,chha_ii_88278b65-9948-48db-a9e6-0f095e813808.flac
13544,chha_u,chha_u_4d03e4b1-00d3-4bdc-8667-36d04ac0a9c0.flac
13545,chha_uu,chha_uu_da85c31b-5469-4726-a0e7-3d217f204c5b.flac
13546,chha_e,chha_e_f581ef14-63e6-4cc9-a719-877768130f46.flac
13547,chha_ai,chha_ai_b88b13a9-3b23-4918-a0b7-9a5bc5506fcb.flac
13548,chha_o,chha_o_9a163853-c519-4925-8b50-e6959075fdc5.flac
13549,chha_au,chha_au_253db357-8403-4197-9c8d-87ff4fb77ca8.flac
13550,chha_ai,chha_ai_274c8795-48ba-48b3-ad21-3600ca0519ae.flac
13551,chha_am,chha_am_c124caaf-2142-40a7-b0fb-253b08fd7de9.flac
13552,chha_ah,chha_ah_f42a5cc6-f8ee-42af-bd08-5551d25af0cc.flac
13553,yan,yan_7433bf4b-7315-4f6e-a317-25d5a4fe49e0.flac
13554,yan_aa,yan_aa_074d3443-6589-4851-858f-b38ed39ee7ce.flac
13555,yan_i,yan_i_528e034a-20d9-450b-9ac9-a0c12368a2c0.flac
13556,yan_ii,yan_ii_f063360a-e7ee-4b22-9870-de331b398cd7.flac
13557,yan_u,yan_u_1fd4ed58-bd74-4ec4-895f-abe446b462a9.flac
13558,yan_uu,yan_uu_694a20a3-0350-4447-a157-b8cd6da445dd.flac
13559,yan_e,yan_e_1a2f4a1a-6480-400c-ad61-dd004a6ca37e.flac
13560,yan_ai,yan_ai_196217c8-3da4-4370-a14b-cfa3b1382a6d.flac
13561,yan_o,yan_o_fd9d4865-230f-498a-a363-b32a92f626c6.flac
13562,yan_au,yan_au_1a7ab02c-214f-47a5-bb52-b730c763e91f.flac
13563,yan_am,yan_am_119366c4-9bec-4638-9f49-5df2db7b10a9.flac
13564,yan_ah,yan_ah_0d96dafc-9431-49a7-8f24-9d9dc9f5e883.flac
13565,bha,bha_434dc0f4-511a-4ed0-a7eb-4d9f7f7631c4.flac
13566,bha_i,bha_i_4e64e59b-f057-4f26-a604-c168cc68d0b8.flac
13567,bha_ii,bha_ii_e3a0bb59-c507-4cd9-a0b3-a38bd0595ebc.flac
13568,bha_u,bha_u_93bca28c-3133-4138-bcc8-8702b45acf12.flac
13569,bha_uu,bha_uu_13e27959-9309-4feb-89e6-adfcaef6dfe7.flac
13570,bha_e,bha_e_101145eb-0ddc-452f-93e1-489162bb233d.flac
13571,bha_ai,bha_ai_401a524d-8b24-409d-a854-e961ff604fcd.flac
13572,bha_o,bha_o_f18a1413-5329-4501-9014-162034146ec0.flac
13573,bha_au,bha_au_31845c58-aee1-428b-8747-f8be5100ac69.flac
13574,bha_am,bha_am_58e4f586-9f68-4707-add9-af0ff6fa2ef9.flac
13575,bha_ah,bha_ah_eb5a7a4c-ac1c-4472-a315-411ed99b404d.flac
13576,pa,pa_691c13ba-e0e2-48d5-a9e3-65d5a1710e90.flac
